Year,County Name,Type of Control,Total Revenue,Total Cost,Total Profit,Operating Margin
2010,Amador,Non-Profit,181948825.0,180354272.0,1594553.0,2.21
2010,Placer,Non-Profit,340296690.0,336330021.0,3966669.0,3.07
2010,Sacramento,Non-Profit,47011737.0,48568777.0,-1557040.0,-6.37
2010,Del Norte,Non-Profit,203417376.0,198216669.0,5200707.0,6.63
2010,Yolo,Non-Profit,272376879.0,253916736.0,18460143.0,20.63
2010,Contra Costa,Non-Profit,608019865.0,600017556.0,8002309.0,3.2
2010,Lake,Non-Profit,181970640.0,181245570.0,725070.0,0.7
2010,Santa Cruz,Non-Profit,121804210.0,104599523.0,17204687.0,27.06
2010,Sacramento,Non-Profit,2907812703.0,2807097308.0,100715395.0,11.44
2010,Sonoma,Non-Profit,486661239.0,475379010.0,11282229.0,6.17
2010,Placer,Non-Profit,1283264200.0,1204243379.0,79020821.0,17.91
2010,Solano,Non-Profit,510539527.0,513056755.0,-2517228.0,-2.88
2010,Sutter,Non-Profit,53675403.0,52169211.0,1506192.0,7.96
2010,San Joaquin,Non-Profit,381658351.0,361656442.0,20001909.0,16.52
2010,Sutter,City/County,3291901.0,3291901.0,0.0,0.0
2010,Nevada,District,154715342.0,146461462.0,8253880.0,1.28
2010,Los Angeles,Non-Profit,45993156.0,45920841.0,72315.0,-0.32
2010,Kern,District,37458005.0,34905164.0,2552841.0,10.51
2010,Alameda,Investor,13117819.0,12910643.0,207176.0,2.69
2010,Placer,Investor,2492392.0,2445349.0,47043.0,1.89
2010,Solano,Investor,3866409.0,3705421.0,160988.0,7.2
2010,Alameda,Investor,7067532.0,6706315.0,361217.0,6.63
2010,Los Angeles,Investor,154339278.0,152887607.0,1451671.0,3.69
2010,Ventura,Investor,140315021.0,140348571.0,-33550.0,-0.15
2010,Alameda,Non-Profit,4996974.0,6396584.0,-1399610.0,-57.59
2010,Los Angeles,Non-Profit,2736102.0,2696176.0,39926.0,1.52
2010,Los Angeles,Non-Profit,2331693538.0,2293193459.0,38500079.0,2.63
2010,San Diego,District,1032624195.0,1051157077.0,-18532882.0,-9.47
2010,Los Angeles,Non-Profit,271336011.0,269733436.0,1602575.0,-1.89
2010,Trinity,District,26073867.0,25727270.0,346597.0,-5.87
2010,Tulare,District,268947318.0,258831818.0,10115500.0,2.42
2010,Tuolumne,City/County,8540598.0,9071858.0,-531260.0,-37.76
2010,San Luis Obispo,Investor,628054728.0,611011650.0,17043078.0,17.32
2010,San Francisco,Non-Profit,5966609182.0,5817506063.0,149103119.0,7.96
2010,Mendocino,Non-Profit,245223598.0,235465062.0,9758536.0,12.6
2010,San Diego,Non-Profit,2196279334.0,2229613527.0,-33334193.0,-5.43
2010,Sacramento,Non-Profit,5436794461.0,5373273755.0,63520706.0,4.82
2010,Orange,Non-Profit,2546195180.0,2512565317.0,33629863.0,4.75
2010,Los Angeles,Non-Profit,270745241.0,282046386.0,-11301145.0,-12.04
2010,Los Angeles,Non-Profit,1703789722.0,1745798724.0,-42009002.0,-10.82
2010,Solano,Non-Profit,562202958.0,542939389.0,19263569.0,16.68
2010,Los Angeles,Non-Profit,905348302.0,904496321.0,851981.0,1.56
2010,Alameda,Non-Profit,983192772.0,978778616.0,4414156.0,1.69
2010,Ventura,City/County,1011901471.0,1005007539.0,6893932.0,-35.21
2010,Los Angeles,Non-Profit,329050363.0,326817956.0,2232407.0,1.4
2010,San Diego,Investor,111006125.0,108471656.0,2534469.0,6.75
2010,San Bernardino,Non-Profit,257046912.0,256525350.0,521562.0,0.64
2010,Riverside,Investor,100287003.0,99798824.0,488179.0,2.35
2010,Los Angeles,Investor,151505839.0,147465017.0,4040822.0,11.05
2010,Los Angeles,Investor,140911373.0,137017783.0,3893590.0,9.92
2010,Alameda,District,1810584849.0,1749910284.0,60674565.0,9.8
2010,Santa Cruz,Investor,646790592.0,643371938.0,3418654.0,2.71
2010,Orange,Investor,409771326.0,403936142.0,5835184.0,6.32
2010,Los Angeles,Investor,917420410.0,902837846.0,14582564.0,11.23
2010,Orange,Investor,279407405.0,273455055.0,5952350.0,6.01
2010,Orange,Investor,680033244.0,684836565.0,-4803321.0,-2.86
2010,Los Angeles,Non-Profit,1606497655.0,1574382148.0,32115507.0,5.41
2010,Los Angeles,Investor,591275571.0,586808922.0,4466649.0,4.62
2010,Yolo,Non-Profit,492248361.0,490843103.0,1405258.0,2.36
2010,Statewide,,281642933972.0,277421973311.0,4221254961.0,1.13
