Year,County Name,Type of Control,Total Revenue,Total Cost,Total Profit,Operating Margin
2013,Del Norte,Non-Profit,214629869.0,219811427.0,-5181558.0,-8.19
2013,Yolo,Non-Profit,298700418.0,305153891.0,-6453473.0,-7.13
2013,Contra Costa,Non-Profit,654376977.0,663343340.0,-8966363.0,-4.55
2013,Lake,Non-Profit,192950950.0,192478126.0,472824.0,0.42
2013,Santa Cruz,Non-Profit,149548878.0,135126961.0,14421917.0,19.69
2013,Sacramento,Non-Profit,3205082273.0,3168078092.0,37004181.0,4.25
2013,Sonoma,Non-Profit,493487187.0,497616925.0,-4129738.0,-2.85
2013,Placer,Non-Profit,1658523485.0,1584191836.0,74331649.0,14.83
2013,Solano,Non-Profit,552120708.0,563616875.0,-11496167.0,-10.1
2013,Sutter,Investor,67594406.0,63308728.0,4285678.0,18.48
2013,San Joaquin,Non-Profit,424593899.0,404204450.0,20389449.0,16.78
2013,Sutter,City/County,3683941.0,3683941.0,0.0,0.0
2013,Nevada,District,175297036.0,180689356.0,-5392320.0,-12.61
2013,Los Angeles,Non-Profit,51625847.0,52563173.0,-937326.0,-0.32
2013,Kern,District,42563510.0,40636171.0,1927339.0,0.68
2013,Alameda,Investor,16767025.0,16098538.0,668487.0,7.59
2013,Placer,Investor,2649284.0,2548346.0,100938.0,3.73
2013,Alameda,Investor,12316791.0,11930056.0,386735.0,6.78
2013,Riverside,Investor,26068894.0,50371069.0,-24302175.0,-1967.52
2013,Los Angeles,Investor,149431571.0,149149070.0,282501.0,0.66
2013,Alameda,Non-Profit,6704770.0,7361186.0,-656416.0,-12.54
2013,Los Angeles,Non-Profit,2613183.0,2586919.0,26264.0,1.02
2013,Los Angeles,Non-Profit,2759874626.0,2738242007.0,21632619.0,0.83
2013,San Diego,District,1338935077.0,1352550158.0,-13615081.0,-7.01
2013,Los Angeles,Non-Profit,232855029.0,237088277.0,-4233248.0,-9.31
2013,Trinity,District,24578301.0,25730690.0,-1152389.0,-9.68
2013,Tulare,District,282973070.0,285247433.0,-2274363.0,-19.39
2013,San Luis Obispo,Investor,638100124.0,617888481.0,20211643.0,19.57
2013,San Francisco,Non-Profit,7776044752.0,7641182570.0,134862182.0,4.51
2013,Mendocino,Non-Profit,376145780.0,367959714.0,8186066.0,4.97
2013,Sacramento,Non-Profit,6867063873.0,6757652250.0,109411623.0,6.36
2013,Orange,Non-Profit,3326496826.0,3264995196.0,61501630.0,6.66
2013,San Diego,Non-Profit,3135202373.0,3069494307.0,65708066.0,4.61
2013,Los Angeles,Non-Profit,412808217.0,401768120.0,11040097.0,8.88
2013,Los Angeles,Non-Profit,2603458040.0,2622575551.0,-19117511.0,-3.34
2013,Los Angeles,Non-Profit,911554627.0,888541631.0,23012996.0,4.89
2013,Alameda,Non-Profit,1140710631.0,1136247393.0,4463238.0,1.59
2013,Ventura,City/County,1023182959.0,1000916260.0,22266699.0,-14.95
2013,Los Angeles,Non-Profit,172358812.0,177321565.0,-4962753.0,-12.45
2013,San Diego,Investor,144830165.0,141879855.0,2950310.0,6.65
2013,San Bernardino,Non-Profit,276857670.0,258421035.0,18436635.0,23.06
2013,Riverside,Investor,101741361.0,98994173.0,2747188.0,11.29
2013,Los Angeles,Investor,193292506.0,182036018.0,11256488.0,23.77
2013,Los Angeles,Investor,190423014.0,182890025.0,7532989.0,15.58
2013,Alameda,District,2118734194.0,2099067325.0,19666869.0,2.13
2013,Santa Cruz,Investor,759996827.0,752138435.0,7858392.0,5.87
2013,Orange,Investor,406224751.0,411973410.0,-5748659.0,-8.34
2013,Los Angeles,Investor,1303806222.0,1294481107.0,9325115.0,5.56
2013,Orange,Investor,222741962.0,229412882.0,-6670920.0,-10.3
2013,Orange,Investor,738907047.0,747417021.0,-8509974.0,-5.27
2013,Los Angeles,Non-Profit,1897893380.0,1865183128.0,32710252.0,4.98
2013,Los Angeles,Investor,716691530.0,706430383.0,10261147.0,9.43
2013,Yolo,Non-Profit,561834840.0,556786582.0,5048258.0,3.81
2013,Statewide,,332132125474.0,326472030090.0,5969185327.0,2.18
